sys_enter_clock_nanosleep,sys_enter_close,sys_enter_epoll_pwait,sys_enter_epoll_wait,sys_enter_fcntl,sys_enter_futex,sys_enter_getegid,sys_enter_geteuid,sys_enter_getrandom,sys_enter_getuid,sys_enter_ioctl,sys_enter_lseek,sys_enter_madvise,sys_enter_mmap,sys_enter_mprotect,sys_enter_nanosleep,sys_enter_newfstat,sys_enter_newfstatat,sys_enter_openat,sys_enter_poll,sys_enter_prctl,sys_enter_pwrite64,sys_enter_read,sys_enter_readlink,sys_enter_recvmsg,sys_enter_rt_sigaction,sys_enter_sendmsg,sys_enter_splice,sys_enter_write,sys_enter_writev,label
230.0,482.0,233.0,355.0,152.0,254.0,0.0,0.0,1.0,0.0,647.0,176.0,32.0,16.0,90.0,91.0,72.0,4061.0,360.0,436.0,0.0,0.0,749.0,0.0,794.0,36.0,87.0,0.0,320.0,120.0,1
233.0,435.0,252.0,327.0,152.0,411.0,0.0,0.0,1.0,0.0,619.0,204.0,42.0,16.0,12.0,171.0,72.0,3977.0,299.0,271.0,0.0,0.0,644.0,0.0,683.0,34.0,39.0,0.0,206.0,120.0,1
238.0,395.0,296.0,311.0,149.0,263.0,1.0,1.0,2.0,1.0,614.0,172.0,30.0,9.0,0.0,321.0,72.0,3940.0,285.0,213.0,1.0,0.0,636.0,0.0,663.0,37.0,20.0,0.0,163.0,100.0,1
185.0,401.0,235.0,293.0,166.0,384.0,0.0,0.0,0.0,0.0,586.0,160.0,27.0,8.0,56.0,61.0,63.0,3490.0,312.0,322.0,0.0,0.0,585.0,0.0,645.0,52.0,54.0,354.0,224.0,120.0,1
230.0,441.0,257.0,306.0,152.0,293.0,0.0,0.0,0.0,0.0,622.0,191.0,24.0,6.0,0.0,424.0,77.0,3971.0,297.0,259.0,0.0,0.0,630.0,0.0,678.0,26.0,27.0,0.0,184.0,120.0,1
177.0,395.0,270.0,298.0,152.0,243.0,0.0,0.0,0.0,0.0,558.0,173.0,24.0,6.0,2.0,220.0,72.0,3930.0,262.0,272.0,0.0,0.0,609.0,2.0,575.0,26.0,18.0,0.0,189.0,120.0,1
224.0,418.0,292.0,323.0,152.0,409.0,0.0,0.0,0.0,0.0,619.0,227.0,32.0,8.0,0.0,85.0,72.0,3965.0,285.0,262.0,0.0,0.0,631.0,0.0,667.0,26.0,62.0,354.0,226.0,120.0,1
234.0,437.0,234.0,327.0,153.0,213.0,0.0,0.0,2.0,3.0,619.0,164.0,34.0,9.0,0.0,198.0,72.0,3957.0,300.0,269.0,1.0,0.0,665.0,8.0,685.0,37.0,2.0,0.0,147.0,120.0,1
235.0,434.0,305.0,296.0,173.0,325.0,0.0,0.0,0.0,0.0,641.0,174.0,28.0,6.0,0.0,128.0,72.0,3407.0,307.0,232.0,0.0,15.0,619.0,0.0,655.0,52.0,4.0,0.0,143.0,104.0,1
239.0,871.0,258.0,1402.0,137.0,7820.0,0.0,0.0,0.0,26.0,1715.0,395.0,27.0,144.0,249.0,69.0,63.0,4810.0,567.0,4476.0,1.0,0.0,3472.0,6.0,3367.0,26.0,987.0,396.0,3492.0,115.0,1
233.0,416.0,246.0,298.0,152.0,157.0,1.0,1.0,0.0,1.0,628.0,158.0,24.0,6.0,0.0,183.0,72.0,3944.0,282.0,265.0,0.0,0.0,577.0,0.0,687.0,26.0,4.0,0.0,137.0,120.0,1
231.0,432.0,212.0,314.0,152.0,173.0,1.0,1.0,0.0,1.0,632.0,156.0,24.0,6.0,0.0,59.0,72.0,4072.0,334.0,314.0,0.0,0.0,633.0,0.0,732.0,26.0,27.0,0.0,195.0,120.0,1
229.0,433.0,287.0,311.0,152.0,312.0,0.0,0.0,2.0,0.0,616.0,169.0,36.0,24.0,8.0,114.0,72.0,3966.0,286.0,266.0,0.0,0.0,605.0,0.0,674.0,42.0,4.0,0.0,156.0,120.0,1
236.0,436.0,299.0,348.0,153.0,220.0,0.0,0.0,2.0,0.0,626.0,165.0,34.0,9.0,0.0,61.0,72.0,3953.0,299.0,262.0,1.0,0.0,661.0,0.0,691.0,37.0,2.0,0.0,156.0,120.0,1
234.0,449.0,270.0,324.0,178.0,474.0,3.0,3.0,0.0,3.0,646.0,172.0,26.0,7.0,40.0,67.0,72.0,4025.0,306.0,272.0,0.0,0.0,630.0,0.0,696.0,52.0,8.0,0.0,166.0,120.0,1
232.0,421.0,279.0,301.0,152.0,187.0,0.0,0.0,0.0,0.0,632.0,159.0,32.0,7.0,0.0,206.0,72.0,3948.0,288.0,259.0,0.0,0.0,590.0,0.0,683.0,26.0,2.0,0.0,144.0,120.0,1
205.0,402.0,205.0,263.0,147.0,311.0,0.0,0.0,0.0,0.0,572.0,170.0,24.0,1.0,4.0,76.0,72.0,3345.0,270.0,238.0,0.0,0.0,582.0,2.0,593.0,26.0,3.0,0.0,153.0,100.0,1
212.0,411.0,284.0,290.0,152.0,218.0,0.0,0.0,1.0,0.0,604.0,158.0,34.0,11.0,4.0,108.0,72.0,3940.0,276.0,262.0,0.0,0.0,587.0,0.0,643.0,34.0,3.0,0.0,160.0,120.0,1
218.0,571.0,294.0,398.0,175.0,490.0,5.0,8.0,6.0,9.0,664.0,173.0,36.0,126.0,88.0,136.0,72.0,4201.0,458.0,504.0,50.0,0.0,919.0,13.0,838.0,64.0,97.0,372.0,352.0,120.0,1
235.0,406.0,227.0,314.0,178.0,159.0,0.0,0.0,0.0,0.0,638.0,162.0,25.0,2.0,0.0,55.0,72.0,3992.0,300.0,236.0,1.0,14.0,593.0,0.0,693.0,52.0,4.0,0.0,133.0,125.0,1
230.0,824.0,334.0,1463.0,172.0,5493.0,0.0,0.0,0.0,15.0,1444.0,389.0,54.0,103.0,86.0,118.0,63.0,4042.0,496.0,5398.0,2.0,0.0,3460.0,0.0,3802.0,26.0,1090.0,372.0,3677.0,134.0,1
197.0,495.0,214.0,315.0,147.0,770.0,0.0,0.0,0.0,0.0,648.0,195.0,33.0,2.0,92.0,41.0,72.0,4147.0,333.0,371.0,0.0,0.0,754.0,0.0,638.0,28.0,45.0,372.0,240.0,100.0,1
252.0,791.0,255.0,1716.0,208.0,4493.0,0.0,0.0,0.0,0.0,792.0,1768.0,33.0,7.0,24.0,62.0,72.0,4482.0,478.0,612.0,0.0,0.0,1112.0,0.0,2909.0,26.0,540.0,0.0,1917.0,120.0,1
248.0,760.0,298.0,774.0,153.0,3086.0,0.0,0.0,0.0,0.0,802.0,406.0,61.0,0.0,68.0,132.0,72.0,4467.0,458.0,589.0,0.0,0.0,1161.0,0.0,891.0,26.0,29.0,354.0,481.0,120.0,1
249.0,824.0,346.0,969.0,153.0,1669.0,0.0,0.0,2.0,0.0,831.0,560.0,32.0,6.0,0.0,218.0,72.0,4562.0,503.0,652.0,1.0,0.0,1311.0,0.0,1173.0,37.0,38.0,358.0,631.0,120.0,1
238.0,708.0,267.0,601.0,178.0,1540.0,0.0,0.0,1.0,0.0,787.0,380.0,30.0,26.0,92.0,70.0,72.0,4444.0,450.0,529.0,0.0,0.0,1016.0,0.0,808.0,60.0,43.0,0.0,371.0,120.0,1
250.0,8384.0,279.0,2434.0,569.0,3925.0,168.0,198.0,92.0,191.0,1148.0,1600.0,30.0,1356.0,558.0,61.0,72.0,11967.0,8508.0,3067.0,36.0,0.0,16375.0,14.0,2351.0,818.0,862.0,454.0,2449.0,120.0,1
252.0,9468.0,322.0,742.0,194.0,1567.0,221.0,234.0,84.0,221.0,907.0,484.0,55.0,2384.0,576.0,69.0,88.0,9518.0,9149.0,622.0,74.0,0.0,10087.0,6.0,749.0,1094.0,18.0,750.0,523.0,120.0,1
247.0,791.0,274.0,667.0,159.0,1308.0,0.0,0.0,1.0,0.0,811.0,410.0,47.0,19.0,6.0,94.0,81.0,3908.0,477.0,564.0,0.0,0.0,1192.0,0.0,742.0,34.0,27.0,388.0,379.0,100.0,1
252.0,822.0,319.0,767.0,165.0,1397.0,0.0,0.0,3.0,3.0,814.0,468.0,32.0,20.0,4.0,86.0,81.0,4548.0,499.0,618.0,1.0,0.0,1296.0,8.0,870.0,45.0,50.0,0.0,448.0,120.0,1
236.0,780.0,377.0,732.0,190.0,1395.0,0.0,0.0,0.0,0.0,817.0,445.0,32.0,10.0,0.0,139.0,81.0,4535.0,476.0,581.0,0.0,7.0,1202.0,0.0,882.0,52.0,49.0,358.0,441.0,121.0,1
248.0,818.0,446.0,1114.0,167.0,3714.0,0.0,0.0,2.0,3.0,1043.0,435.0,57.0,42.0,348.0,114.0,63.0,4599.0,519.0,1461.0,1.0,0.0,1834.0,8.0,1528.0,63.0,278.0,0.0,1353.0,139.0,1
249.0,818.0,273.0,809.0,170.0,1542.0,1.0,1.0,0.0,1.0,825.0,469.0,29.0,6.0,0.0,64.0,81.0,4549.0,486.0,639.0,0.0,0.0,1229.0,0.0,935.0,26.0,57.0,0.0,465.0,120.0,1
249.0,812.0,249.0,701.0,164.0,1520.0,0.0,0.0,1.0,0.0,818.0,437.0,28.0,23.0,4.0,74.0,81.0,4543.0,492.0,607.0,0.0,0.0,1206.0,0.0,845.0,34.0,37.0,0.0,406.0,120.0,1
214.0,787.0,255.0,651.0,159.0,2124.0,0.0,0.0,1.0,0.0,738.0,424.0,106.0,43.0,170.0,80.0,81.0,4510.0,477.0,571.0,0.0,0.0,1163.0,0.0,711.0,34.0,35.0,354.0,373.0,100.0,1
244.0,853.0,384.0,770.0,165.0,1772.0,1.0,1.0,2.0,1.0,834.0,465.0,45.0,11.0,0.0,85.0,81.0,4584.0,510.0,639.0,1.0,0.0,1338.0,0.0,891.0,37.0,39.0,0.0,446.0,120.0,1
252.0,828.0,320.0,689.0,190.0,1617.0,2.0,2.0,0.0,2.0,844.0,394.0,30.0,14.0,50.0,79.0,81.0,4591.0,500.0,622.0,0.0,0.0,1222.0,0.0,764.0,52.0,16.0,354.0,378.0,120.0,1
251.0,821.0,258.0,730.0,164.0,1267.0,0.0,0.0,0.0,0.0,832.0,407.0,34.0,9.0,0.0,136.0,81.0,4557.0,491.0,623.0,0.0,0.0,1232.0,0.0,784.0,26.0,21.0,0.0,375.0,120.0,1
243.0,797.0,272.0,782.0,164.0,1429.0,0.0,0.0,0.0,0.0,808.0,463.0,27.0,9.0,2.0,67.0,81.0,4528.0,481.0,611.0,0.0,0.0,1206.0,2.0,882.0,26.0,52.0,356.0,441.0,120.0,1
244.0,654.0,291.0,657.0,159.0,1388.0,0.0,0.0,0.0,0.0,737.0,378.0,35.0,20.0,2.0,66.0,81.0,4338.0,410.0,453.0,0.0,0.0,1018.0,0.0,818.0,26.0,42.0,0.0,350.0,100.0,1
235.0,435.0,317.0,367.0,165.0,237.0,0.0,0.0,2.0,3.0,615.0,224.0,27.0,9.0,0.0,79.0,81.0,3969.0,314.0,244.0,1.0,0.0,717.0,8.0,691.0,37.0,52.0,0.0,196.0,120.0,1
52.0,281.0,49.0,115.0,141.0,55.0,6.0,7.0,3.0,12.0,193.0,83.0,5.0,225.0,68.0,10.0,9.0,1035.0,271.0,75.0,15.0,1.0,346.0,3.0,191.0,181.0,20.0,0.0,76.0,40.0,1
252.0,787.0,298.0,802.0,140.0,1442.0,0.0,0.0,0.0,0.0,818.0,419.0,38.0,1.0,18.0,105.0,63.0,4540.0,492.0,625.0,0.0,1.0,1212.0,0.0,885.0,26.0,46.0,0.0,474.0,121.0,1
241.0,2038.0,203.0,552.0,204.0,1125.0,97.0,103.0,30.0,97.0,791.0,299.0,28.0,423.0,145.0,45.0,81.0,5091.0,1518.0,503.0,6.0,0.0,2333.0,0.0,715.0,651.0,9.0,0.0,361.0,120.0,0
245.0,805.0,205.0,679.0,190.0,1082.0,0.0,0.0,0.0,0.0,841.0,365.0,50.0,2.0,0.0,98.0,81.0,4576.0,487.0,620.0,0.0,0.0,1157.0,0.0,715.0,52.0,5.0,0.0,308.0,120.0,0
239.0,822.0,220.0,738.0,164.0,952.0,0.0,0.0,0.0,0.0,818.0,365.0,28.0,4.0,0.0,45.0,81.0,4558.0,504.0,616.0,0.0,0.0,1210.0,0.0,700.0,26.0,3.0,0.0,312.0,120.0,0
244.0,805.0,190.0,759.0,164.0,918.0,0.0,0.0,0.0,3.0,817.0,365.0,28.0,0.0,0.0,36.0,81.0,4546.0,485.0,612.0,0.0,0.0,1175.0,8.0,703.0,26.0,2.0,0.0,303.0,120.0,0
244.0,787.0,216.0,655.0,159.0,1171.0,0.0,0.0,0.0,0.0,808.0,354.0,29.0,0.0,0.0,53.0,81.0,4514.0,479.0,564.0,0.0,0.0,1138.0,0.0,670.0,26.0,2.0,0.0,285.0,100.0,0
248.0,816.0,198.0,662.0,164.0,1117.0,1.0,1.0,0.0,1.0,817.0,368.0,31.0,0.0,0.0,49.0,81.0,3938.0,495.0,618.0,0.0,0.0,1167.0,0.0,716.0,26.0,3.0,0.0,299.0,120.0,0
250.0,802.0,188.0,726.0,190.0,960.0,0.0,0.0,1.0,0.0,835.0,362.0,27.0,12.0,4.0,31.0,81.0,4567.0,486.0,616.0,0.0,0.0,1144.0,0.0,721.0,60.0,4.0,0.0,313.0,120.0,0
243.0,634.0,197.0,611.0,164.0,568.0,1.0,1.0,1.0,1.0,727.0,278.0,28.0,25.0,7.0,61.0,81.0,4292.0,408.0,455.0,0.0,0.0,920.0,0.0,706.0,34.0,3.0,0.0,238.0,120.0,0
234.0,410.0,232.0,314.0,164.0,349.0,0.0,0.0,0.0,0.0,623.0,166.0,35.0,3.0,34.0,40.0,81.0,3940.0,282.0,272.0,0.0,0.0,573.0,0.0,691.0,26.0,2.0,0.0,150.0,120.0,0
239.0,426.0,213.0,338.0,168.0,174.0,2.0,2.0,0.0,2.0,618.0,168.0,37.0,2.0,0.0,114.0,86.0,3975.0,303.0,305.0,0.0,0.0,617.0,0.0,716.0,26.0,14.0,0.0,165.0,120.0,0
232.0,418.0,202.0,311.0,164.0,193.0,0.0,0.0,0.0,0.0,626.0,169.0,28.0,2.0,2.0,57.0,81.0,3962.0,298.0,301.0,0.0,0.0,613.0,2.0,689.0,26.0,5.0,0.0,183.0,120.0,0
247.0,828.0,211.0,682.0,164.0,1178.0,1.0,1.0,1.0,1.0,831.0,370.0,28.0,42.0,8.0,67.0,81.0,4568.0,534.0,661.0,0.0,1.0,1207.0,0.0,732.0,34.0,8.0,0.0,373.0,120.0,0
218.0,409.0,201.0,281.0,190.0,114.0,0.0,0.0,0.0,0.0,639.0,167.0,28.0,0.0,0.0,39.0,81.0,3974.0,282.0,265.0,0.0,0.0,586.0,0.0,661.0,52.0,7.0,0.0,165.0,120.0,0
224.0,449.0,191.0,275.0,159.0,128.0,1.0,1.0,1.0,1.0,615.0,176.0,27.0,9.0,6.0,35.0,81.0,3976.0,297.0,206.0,0.0,0.0,593.0,0.0,629.0,34.0,3.0,0.0,115.0,100.0,0
225.0,402.0,184.0,265.0,164.0,136.0,0.0,0.0,0.0,3.0,613.0,166.0,31.0,0.0,0.0,93.0,81.0,3944.0,281.0,255.0,0.0,0.0,575.0,8.0,666.0,26.0,2.0,0.0,106.0,120.0,0
218.0,407.0,197.0,261.0,164.0,147.0,0.0,0.0,0.0,0.0,615.0,166.0,29.0,0.0,0.0,46.0,81.0,3944.0,286.0,237.0,0.0,0.0,562.0,0.0,655.0,26.0,2.0,0.0,99.0,120.0,0
234.0,444.0,221.0,300.0,164.0,171.0,0.0,0.0,0.0,0.0,627.0,169.0,31.0,0.0,0.0,53.0,81.0,4081.0,327.0,299.0,0.0,0.0,637.0,0.0,710.0,26.0,17.0,0.0,146.0,120.0,0
222.0,455.0,193.0,297.0,190.0,130.0,0.0,0.0,0.0,0.0,662.0,177.0,27.0,4.0,0.0,44.0,81.0,4014.0,319.0,280.0,0.0,0.0,641.0,0.0,698.0,52.0,24.0,0.0,162.0,120.0,0
232.0,447.0,206.0,294.0,164.0,122.0,1.0,1.0,0.0,1.0,623.0,166.0,27.0,0.0,2.0,33.0,81.0,3954.0,293.0,283.0,0.0,0.0,599.0,0.0,695.0,26.0,11.0,0.0,118.0,120.0,0
230.0,458.0,194.0,273.0,164.0,426.0,0.0,0.0,1.0,0.0,624.0,176.0,37.0,10.0,66.0,43.0,81.0,3973.0,296.0,276.0,0.0,0.0,600.0,0.0,679.0,34.0,2.0,0.0,131.0,120.0,0
233.0,439.0,200.0,305.0,163.0,183.0,1.0,1.0,0.0,1.0,613.0,169.0,37.0,0.0,0.0,60.0,81.0,3965.0,287.0,288.0,0.0,0.0,572.0,0.0,655.0,26.0,7.0,0.0,115.0,100.0,0
225.0,476.0,205.0,325.0,164.0,282.0,1.0,1.0,1.0,1.0,628.0,179.0,31.0,9.0,6.0,51.0,81.0,3384.0,314.0,315.0,0.0,0.0,622.0,2.0,670.0,34.0,5.0,0.0,123.0,120.0,0
243.0,865.0,225.0,932.0,192.0,1148.0,0.0,0.0,0.0,3.0,840.0,384.0,126.0,5.0,0.0,136.0,81.0,4616.0,505.0,865.0,0.0,0.0,1271.0,8.0,727.0,26.0,15.0,0.0,369.0,120.0,0
230.0,435.0,382.0,290.0,190.0,335.0,0.0,0.0,1.0,0.0,637.0,167.0,469.0,9.0,4.0,217.0,81.0,3977.0,285.0,281.0,0.0,0.0,601.0,0.0,681.0,60.0,5.0,0.0,151.0,120.0,0
234.0,437.0,200.0,355.0,164.0,119.0,0.0,0.0,1.0,0.0,620.0,166.0,27.0,9.0,4.0,54.0,81.0,3964.0,308.0,254.0,0.0,0.0,587.0,0.0,687.0,34.0,3.0,0.0,100.0,120.0,0
221.0,634.0,188.0,545.0,198.0,1285.0,3.0,6.0,5.0,16.0,709.0,178.0,28.0,131.0,253.0,38.0,81.0,4265.0,493.0,1963.0,60.0,0.0,1385.0,18.0,1695.0,46.0,512.0,0.0,1388.0,120.0,0
218.0,453.0,250.0,337.0,187.0,231.0,4.0,7.0,4.0,3.0,595.0,168.0,41.0,50.0,139.0,86.0,81.0,3992.0,305.0,575.0,4.0,0.0,769.0,0.0,824.0,60.0,73.0,0.0,430.0,120.0,0
208.0,725.0,194.0,444.0,191.0,690.0,11.0,21.0,26.0,21.0,600.0,177.0,36.0,392.0,204.0,40.0,81.0,4232.0,484.0,1208.0,14.0,0.0,1169.0,10.0,1244.0,126.0,326.0,0.0,978.0,100.0,0
232.0,409.0,171.0,286.0,190.0,133.0,0.0,0.0,1.0,0.0,653.0,168.0,31.0,13.0,6.0,35.0,81.0,3981.0,286.0,263.0,2.0,0.0,574.0,0.0,708.0,60.0,18.0,0.0,145.0,120.0,0
231.0,484.0,192.0,334.0,164.0,253.0,1.0,1.0,0.0,1.0,635.0,175.0,33.0,3.0,112.0,56.0,81.0,4082.0,332.0,343.0,1.0,0.0,701.0,0.0,768.0,28.0,52.0,0.0,217.0,120.0,0
229.0,426.0,196.0,287.0,164.0,411.0,0.0,0.0,0.0,0.0,628.0,167.0,38.0,1.0,38.0,31.0,81.0,3961.0,294.0,265.0,0.0,0.0,598.0,0.0,686.0,26.0,4.0,0.0,142.0,120.0,0
226.0,541.0,216.0,353.0,204.0,264.0,1.0,1.0,0.0,1.0,675.0,186.0,177.0,1.0,1.0,54.0,81.0,4257.0,356.0,486.0,0.0,0.0,702.0,0.0,918.0,26.0,117.0,0.0,245.0,120.0,0
229.0,515.0,248.0,389.0,190.0,317.0,3.0,6.0,4.0,4.0,657.0,172.0,27.0,122.0,90.0,56.0,81.0,4058.0,395.0,414.0,49.0,0.0,749.0,7.0,833.0,53.0,88.0,0.0,276.0,120.0,0
243.0,815.0,239.0,679.0,164.0,1023.0,0.0,0.0,0.0,0.0,824.0,368.0,119.0,6.0,0.0,129.0,81.0,4555.0,493.0,637.0,0.0,0.0,1195.0,0.0,706.0,26.0,5.0,0.0,351.0,120.0,0
237.0,572.0,199.0,408.0,246.0,290.0,1.0,2.0,1.0,1.0,695.0,214.0,28.0,15.0,138.0,29.0,81.0,4139.0,360.0,607.0,0.0,0.0,838.0,5.0,841.0,66.0,67.0,0.0,431.0,100.0,0
241.0,887.0,209.0,628.0,164.0,1508.0,0.0,0.0,0.0,0.0,854.0,394.0,31.0,0.0,4.0,40.0,81.0,4628.0,518.0,716.0,1.0,0.0,1256.0,0.0,709.0,26.0,7.0,0.0,377.0,120.0,0
246.0,838.0,209.0,695.0,164.0,1003.0,1.0,1.0,0.0,4.0,835.0,362.0,30.0,5.0,112.0,36.0,82.0,4636.0,512.0,712.0,0.0,0.0,1283.0,8.0,777.0,28.0,39.0,0.0,415.0,120.0,0
239.0,788.0,206.0,631.0,164.0,1111.0,0.0,0.0,0.0,0.0,805.0,355.0,29.0,3.0,2.0,42.0,81.0,4512.0,476.0,600.0,0.0,0.0,1127.0,0.0,699.0,26.0,3.0,0.0,297.0,120.0,0
248.0,821.0,215.0,670.0,192.0,1072.0,2.0,2.0,0.0,2.0,814.0,362.0,30.0,2.0,0.0,60.0,81.0,4534.0,490.0,661.0,0.0,0.0,1186.0,0.0,753.0,26.0,24.0,0.0,340.0,120.0,0
246.0,810.0,194.0,646.0,190.0,934.0,0.0,0.0,1.0,0.0,841.0,366.0,30.0,13.0,4.0,45.0,81.0,4579.0,489.0,613.0,0.0,0.0,1157.0,0.0,712.0,60.0,4.0,0.0,302.0,120.0,0
240.0,713.0,229.0,629.0,164.0,1481.0,0.0,0.0,1.0,0.0,752.0,308.0,94.0,36.0,226.0,36.0,81.0,3771.0,460.0,597.0,0.0,0.0,1066.0,0.0,839.0,34.0,4.0,0.0,295.0,178.0,0
239.0,698.0,192.0,535.0,159.0,536.0,0.0,0.0,0.0,0.0,759.0,305.0,42.0,1.0,40.0,42.0,81.0,4355.0,419.0,490.0,0.0,0.0,976.0,0.0,664.0,26.0,2.0,0.0,262.0,100.0,0
244.0,742.0,216.0,567.0,164.0,310.0,1.0,1.0,0.0,1.0,771.0,315.0,40.0,0.0,2.0,62.0,81.0,4407.0,464.0,539.0,0.0,4.0,1035.0,0.0,707.0,26.0,3.0,0.0,262.0,120.0,0
244.0,808.0,245.0,636.0,164.0,826.0,0.0,0.0,0.0,0.0,809.0,358.0,32.0,0.0,0.0,35.0,81.0,4522.0,484.0,622.0,0.0,1.0,1150.0,2.0,706.0,26.0,2.0,0.0,303.0,120.0,0
249.0,824.0,260.0,798.0,192.0,1121.0,0.0,0.0,1.0,0.0,807.0,359.0,83.0,14.0,6.0,70.0,81.0,4536.0,489.0,635.0,0.0,0.0,1230.0,0.0,738.0,34.0,16.0,0.0,438.0,120.0,0
247.0,742.0,218.0,667.0,190.0,394.0,0.0,0.0,0.0,0.0,815.0,331.0,30.0,2.0,0.0,97.0,81.0,4466.0,446.0,572.0,0.0,0.0,1078.0,0.0,718.0,52.0,4.0,0.0,311.0,120.0,0
248.0,829.0,204.0,667.0,164.0,752.0,1.0,1.0,1.0,1.0,820.0,356.0,30.0,10.0,4.0,40.0,81.0,4543.0,506.0,623.0,0.0,0.0,1177.0,0.0,717.0,34.0,4.0,0.0,301.0,120.0,0
246.0,710.0,245.0,620.0,164.0,740.0,0.0,0.0,0.0,3.0,765.0,316.0,36.0,3.0,0.0,87.0,81.0,4399.0,436.0,539.0,0.0,0.0,1030.0,8.0,711.0,26.0,2.0,0.0,261.0,120.0,0
231.0,558.0,221.0,450.0,164.0,227.0,0.0,0.0,0.0,0.0,686.0,237.0,30.0,2.0,0.0,57.0,81.0,4157.0,357.0,381.0,0.0,0.0,794.0,0.0,679.0,26.0,2.0,0.0,193.0,120.0,0
241.0,632.0,211.0,492.0,192.0,180.0,1.0,1.0,0.0,1.0,711.0,255.0,28.0,1.0,0.0,42.0,81.0,4232.0,387.0,449.0,0.0,0.0,871.0,0.0,724.0,26.0,15.0,0.0,233.0,120.0,0
239.0,616.0,177.0,487.0,213.0,190.0,0.0,0.0,0.0,0.0,732.0,261.0,27.0,0.0,0.0,34.0,81.0,4257.0,376.0,424.0,0.0,0.0,849.0,0.0,680.0,52.0,14.0,0.0,228.0,100.0,0
247.0,788.0,196.0,622.0,164.0,420.0,0.0,0.0,0.0,0.0,804.0,348.0,27.0,0.0,0.0,56.0,81.0,4493.0,472.0,600.0,0.0,0.0,1112.0,0.0,710.0,26.0,2.0,0.0,285.0,120.0,0
243.0,623.0,198.0,510.0,164.0,656.0,0.0,0.0,1.0,0.0,723.0,264.0,27.0,10.0,60.0,49.0,81.0,4245.0,389.0,432.0,0.0,0.0,881.0,0.0,706.0,34.0,2.0,0.0,229.0,120.0,0
240.0,617.0,243.0,438.0,164.0,228.0,2.0,2.0,0.0,2.0,715.0,265.0,31.0,0.0,0.0,97.0,81.0,4244.0,388.0,434.0,0.0,0.0,897.0,0.0,698.0,26.0,4.0,0.0,211.0,120.0,0
247.0,755.0,206.0,554.0,164.0,551.0,1.0,1.0,1.0,1.0,783.0,325.0,31.0,11.0,6.0,45.0,81.0,4426.0,454.0,560.0,0.0,0.0,1056.0,2.0,713.0,34.0,3.0,0.0,273.0,120.0,0
245.0,806.0,184.0,678.0,190.0,899.0,0.0,0.0,1.0,0.0,842.0,361.0,27.0,9.0,4.0,30.0,81.0,4572.0,490.0,598.0,0.0,0.0,1150.0,0.0,708.0,60.0,4.0,0.0,294.0,120.0,0
238.0,575.0,195.0,481.0,190.0,281.0,0.0,0.0,1.0,0.0,714.0,252.0,27.0,11.0,4.0,30.0,81.0,4232.0,370.0,405.0,0.0,0.0,813.0,0.0,697.0,60.0,4.0,0.0,190.0,120.0,0
230.0,415.0,185.0,322.0,164.0,117.0,0.0,0.0,1.0,0.0,621.0,166.0,27.0,9.0,4.0,32.0,81.0,3952.0,294.0,240.0,0.0,0.0,568.0,0.0,676.0,34.0,2.0,0.0,104.0,120.0,0
233.0,396.0,184.0,259.0,159.0,147.0,0.0,0.0,0.0,3.0,612.0,166.0,31.0,0.0,0.0,42.0,81.0,3426.0,279.0,207.0,0.0,0.0,566.0,8.0,647.0,26.0,2.0,0.0,98.0,100.0,0
221.0,398.0,198.0,259.0,164.0,157.0,0.0,0.0,0.0,0.0,608.0,166.0,27.0,0.0,0.0,53.0,81.0,3843.0,279.0,251.0,0.0,0.0,563.0,0.0,662.0,26.0,2.0,0.0,104.0,120.0,0
241.0,448.0,248.0,329.0,164.0,134.0,0.0,0.0,1.0,0.0,627.0,175.0,27.0,9.0,4.0,43.0,81.0,3981.0,309.0,237.0,0.0,0.0,612.0,0.0,698.0,34.0,2.0,0.0,116.0,120.0,0
237.0,423.0,177.0,347.0,190.0,121.0,0.0,0.0,1.0,0.0,637.0,171.0,27.0,9.0,4.0,34.0,81.0,3991.0,291.0,236.0,0.0,0.0,566.0,0.0,695.0,60.0,4.0,0.0,105.0,120.0,0
228.0,409.0,197.0,301.0,164.0,111.0,1.0,1.0,0.0,1.0,618.0,166.0,27.0,0.0,0.0,39.0,81.0,3948.0,289.0,247.0,0.0,0.0,580.0,0.0,677.0,26.0,3.0,0.0,109.0,120.0,0
233.0,405.0,173.0,297.0,164.0,287.0,0.0,0.0,0.0,0.0,618.0,166.0,33.0,2.0,40.0,40.0,81.0,3935.0,277.0,241.0,0.0,0.0,548.0,0.0,688.0,26.0,2.0,0.0,117.0,120.0,0
240.0,428.0,233.0,336.0,164.0,201.0,1.0,1.0,0.0,1.0,623.0,167.0,151.0,2.0,0.0,69.0,86.0,3964.0,307.0,250.0,1.0,0.0,602.0,0.0,699.0,26.0,3.0,0.0,115.0,120.0,0
236.0,431.0,191.0,306.0,159.0,191.0,0.0,0.0,0.0,0.0,597.0,176.0,33.0,2.0,2.0,41.0,81.0,3967.0,292.0,207.0,0.0,0.0,587.0,2.0,651.0,26.0,2.0,0.0,115.0,100.0,0
240.0,831.0,203.0,688.0,159.0,1087.0,1.0,1.0,0.0,1.0,831.0,376.0,27.0,4.0,0.0,51.0,81.0,4578.0,501.0,609.0,0.0,0.0,1194.0,0.0,663.0,26.0,3.0,0.0,311.0,100.0,0
